CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
567895120,2/11/2016,21:11:00,,,2/15/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,RESIDENCE - APT. HOUSE,,,1000229,236101,40.81471223,-73.94227461,"(40.81471223, -73.942274612)"
260063556,2/11/2016,10:00:00,2/12/2017,11:37:00,2/14/2017,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,,,985668,213538,40.75279713,-73.99488345,"(40.752797126, -73.994883445)"
867457623,2/11/2016,18:30:00,2/11/2016,18:30:00,1/17/2017,361,OFF. AGNST PUB ORD SENSBLTY &,661,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,9,,TRANSIT - NYC SUBWAY,,,985733,203753,40.72593971,-73.994651,"(40.725939713, -73.994650996)"
792636885,2/12/2016,1:30:00,2/12/2017,3:00:00,2/12/2017,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,BAR/NIGHT CLUB,,,989498,204272,40.72736281,-73.98106701,"(40.72736281, -73.981067012)"
119954786,2/13/2016,17:00:00,2/17/2017,12:30:00,2/17/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESTAURANT/DINER,,,988063,215082,40.75703431,-73.98623827,"(40.757034305, -73.986238271)"
116851376,2/14/2016,11:00:00,2/14/2016,11:10:00,2/16/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,993538,231336,40.80164319,-73.96645357,"(40.801643189, -73.96645357)"
132070845,2/15/2016,0:00:00,2/20/2017,14:00:00,2/21/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,992013,211517,40.7472467,-73.9719847,"(40.747246696, -73.971984701)"
555343624,2/15/2016,3:35:00,2/15/2017,3:40:00,2/15/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,TAXI (YELLOW LICENSED),,,1001416,239227,40.82328999,-73.93797838,"(40.823289993, -73.937978379)"
174733345,2/16/2016,2:21:00,2/16/2016,2:23:00,6/7/2017,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,32,FRONT OF,RESIDENCE - PUBLIC HOUSING,,RANGEL,1002118,242744,40.83294176,-73.93543259,"(40.832941761, -73.935432593)"
862741317,2/17/2016,7:00:00,5/24/2017,5:00:00,5/26/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,990685,203336,40.72479293,-73.97678529,"(40.724792933, -73.97678529)"
604585818,2/17/2016,12:00:00,12/20/2016,12:00:00,5/10/2017,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,988972,207813,40.73708228,-73.9829623,"(40.737082284, -73.9829623)"
673566999,2/17/2016,6:21:00,,,2/16/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,990756,214335,40.75498241,-73.9765185,"(40.754982409, -73.9765185)"
623051186,2/19/2016,16:00:00,,,1/3/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,BANK,,,985603,200815,40.71787563,-73.99512061,"(40.717875632, -73.995120608)"
888028646,2/20/2016,9:00:00,12/30/2016,10:00:00,1/26/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,987955,213471,40.75261257,-73.98662899,"(40.752612565, -73.986628988)"
634195122,2/21/2016,10:00:00,6/8/2016,10:00:00,2/8/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,RESIDENCE - APT. HOUSE,,,990809,227969,40.79240414,-73.9763139,"(40.792404135, -73.976313896)"
621095727,2/23/2016,15:00:00,,,5/17/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001751,241630,40.82988489,-73.93676171,"(40.829884885, -73.936761711)"
713814403,2/24/2016,13:00:00,1/3/2017,19:00:00,1/16/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DOCTOR/DENTIST OFFICE,,,992729,216866,40.76192769,-73.96939391,"(40.761927686, -73.969393905)"
180844282,2/25/2016,17:41:00,2/25/2016,17:44:00,9/15/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,996606,232352,40.80442807,-73.95537021,"(40.804428073, -73.95537021)"
919420413,2/26/2016,3:50:00,2/26/2016,4:45:00,2/26/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,HOTEL/MOTEL,,,987953,215889,40.75924936,-73.98663488,"(40.759249361, -73.986634875)"
154967322,2/29/2016,1:00:00,2/29/2016,9:00:00,3/7/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
777263210,3/1/2016,19:00:00,6/29/2017,8:00:00,6/29/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,990400,222356,40.77699824,-73.97779612,"(40.776998237, -73.977796119)"
861196827,3/1/2016,12:00:00,4/1/2016,12:00:00,3/1/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,,,986480,206535,40.73357547,-73.99195501,"(40.733575468, -73.991955005)"
226124831,3/1/2016,0:00:00,3/30/2016,23:59:00,2/18/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,24,INSIDE,RESIDENCE - PUBLIC HOUSING,,,,,,,
733032529,3/1/2016,16:00:00,,,2/16/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,BANK,,,1001070,238491,40.82127055,-73.93923037,"(40.821270547, -73.939230368)"
881186877,3/1/2016,0:01:00,11/29/2016,19:05:00,2/15/2017,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,COMMERCIAL BUILDING,,,982504,212473,40.74987391,-74.00630303,"(40.74987391, -74.00630303)"
720899639,3/1/2016,8:00:00,2/13/2017,11:00:00,2/13/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997472,240028,40.82549529,-73.952227,"(40.825495294, -73.952227001)"
181622017,3/1/2016,13:00:00,1/1/2017,22:30:00,1/1/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998840,224118,40.78182456,-73.94731864,"(40.781824561, -73.947318642)"
940375500,3/3/2016,8:00:00,3/17/2017,13:43:00,3/17/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,992917,229838,40.79753222,-73.96869853,"(40.797532218, -73.96869853)"
746940886,3/3/2016,0:00:00,3/10/2016,0:00:00,2/27/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,991168,225324,40.78514404,-73.97502011,"(40.785144044, -73.975020106)"
327234226,3/3/2016,21:00:00,12/28/2016,19:00:00,1/8/2017,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,7,REAR OF,RESIDENCE - PUBLIC HOUSING,,LA GUARDIA,988407,198939,40.71272559,-73.98500656,"(40.712725587, -73.985006561)"
725033259,3/6/2016,17:15:00,3/6/2017,17:00:00,3/7/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,990191,213904,40.75379982,-73.97855821,"(40.753799821, -73.978558209)"
188292894,3/6/2016,9:00:00,6/16/2016,17:00:00,1/3/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,996909,223395,40.77984309,-73.95429262,"(40.779843094, -73.954292621)"
492663864,3/7/2016,14:12:00,9/20/2017,15:00:00,9/20/2017,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997922,238443,40.82114423,-73.95060427,"(40.821144233, -73.950604267)"
996253856,3/7/2016,12:00:00,,,3/7/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,PUBLIC SCHOOL,,,987952,202161,40.72156941,-73.98664604,"(40.721569408, -73.986646038)"
555986855,3/9/2016,18:36:00,,,5/24/2017,675,ADMINISTRATIVE CODE,858,IMITATION PISTOL/AIR RIFLE,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,RANGEL,1002118,242744,40.83294176,-73.93543259,"(40.832941761, -73.935432593)"
848972602,3/9/2016,3:09:00,3/9/2016,3:15:00,3/20/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,PARKING LOT/GARAGE (PUBLIC),,,1006810,252956,40.86095995,-73.91844296,"(40.860959949, -73.918442956)"
342615405,3/9/2016,9:10:00,3/9/2016,9:31:00,3/9/2017,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,33,INSIDE,RESIDENCE - PUBLIC HOUSING,,MARSHALL PLAZA,1000354,242831,40.83318394,-73.94180688,"(40.833183943, -73.941806877)"
994070998,3/10/2016,20:10:00,3/10/2016,20:20:00,5/16/2017,117,DANGEROUS DRUGS,514,"CONTROLLED SUBSTANCE,SALE 2",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,5,INSIDE,RESIDENCE - PUBLIC HOUSING,,45 ALLEN STREET,986546,200436,40.71683517,-73.99171894,"(40.716835174, -73.99171894)"
124260566,3/10/2016,16:00:00,7/10/2016,10:27:00,3/8/2017,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,1002076,231440,40.80191554,-73.93561439,"(40.801915542, -73.93561439)"
997042429,3/10/2016,15:00:00,1/26/2017,16:00:00,2/22/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,990004,208170,40.73806155,-73.97923807,"(40.73806155, -73.979238065)"
301430996,3/11/2016,15:20:00,3/11/2016,15:30:00,3/29/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,,STREET,,,997839,225593,40.78587464,-73.95093015,"(40.785874639, -73.950930153)"
306836271,3/11/2016,11:48:00,3/11/2017,11:53:00,3/11/2017,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,STREET,,,985375,199253,40.71358835,-73.99594336,"(40.713588346, -73.99594336)"
899990618,3/12/2016,12:00:00,,,1/4/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,992140,210859,40.74544054,-73.97152713,"(40.745440538, -73.971527128)"
852257839,3/13/2016,12:30:00,3/13/2017,12:40:00,3/13/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,RESIDENCE - APT. HOUSE,,,989340,201609,40.72005361,-73.98163908,"(40.720053611, -73.981639079)"
284900526,3/14/2016,15:00:00,3/14/2017,15:03:00,5/31/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,HOTEL/MOTEL,,,,,,,
754766406,3/14/2016,1:45:00,3/15/2016,10:00:00,2/8/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,FRONT OF,RESIDENCE - APT. HOUSE,,,995256,235844,40.81401443,-73.96024083,"(40.814014432, -73.960240834)"
262959617,3/15/2016,12:00:00,2/8/2017,12:00:00,2/8/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESTAURANT/DINER,,,984688,204758,40.72869831,-73.99842114,"(40.728698307, -73.998421141)"
656840878,3/16/2016,9:00:00,5/2/2017,15:00:00,5/3/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001628,247392,40.84570015,-73.93719124,"(40.845700146, -73.937191243)"
580291088,3/16/2016,20:40:00,1/13/2017,21:00:00,3/14/2017,104,RAPE,153,RAPE 3,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
185266029,3/18/2016,12:00:00,7/19/2017,10:00:00,7/20/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,990247,210096,40.74334778,-73.97835948,"(40.74334778, -73.978359479)"
494632966,3/18/2016,11:30:00,,,4/21/2017,113,FORGERY,723,"FORGERY,DRIVERS LICENSE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,1007190,253954,40.86369818,-73.91706577,"(40.863698177, -73.917065772)"
775906569,3/19/2016,14:30:00,4/7/2017,18:00:00,4/10/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,RESTAURANT/DINER,,,984984,200116,40.71595712,-73.99735368,"(40.715957117, -73.997353676)"
560930048,3/19/2016,9:00:00,6/10/2016,9:00:00,4/3/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004163,251109,40.85589686,-73.92801783,"(40.855896856, -73.928017825)"
111111461,3/19/2016,8:00:00,3/17/2017,10:00:00,3/27/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,GOMPERS,989021,200767,40.7177427,-73.98279048,"(40.717742701, -73.982790481)"
145370641,3/19/2016,16:00:00,3/19/2016,17:00:00,3/21/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,CAMPOS PLAZA I,,,,,
830102328,3/19/2016,21:00:00,,,1/25/2017,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
798657771,3/20/2016,12:00:00,1/12/2017,12:00:00,1/13/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004629,252340,40.85927452,-73.92632954,"(40.859274518, -73.926329537)"
143259486,3/21/2016,17:28:00,3/21/2017,17:30:00,6/2/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DRY CLEANER/LAUNDRY,,,998699,220850,40.77285499,-73.9478348,"(40.772854993, -73.947834804)"
923701855,3/21/2016,9:46:00,,,1/24/2017,109,GRAND LARCENY,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,BANK,,,995093,219595,40.7694155,-73.96085592,"(40.769415503, -73.960855923)"
400040660,3/23/2016,0:00:00,4/3/2016,0:00:00,9/14/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,OTHER,,,983903,200257,40.71634415,-74.00125319,"(40.716344152, -74.001253193)"
728920278,3/24/2016,17:00:00,3/24/2016,17:45:00,3/13/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DOCTOR/DENTIST OFFICE,,,989098,214039,40.75417103,-73.98250315,"(40.754171029, -73.982503147)"
207546089,3/24/2016,6:00:00,7/27/2016,8:00:00,1/2/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998625,230177,40.79845524,-73.94808202,"(40.79845524, -73.948082015)"
306435963,3/25/2016,12:45:00,3/25/2017,13:00:00,3/25/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,999243,237562,40.81872399,-73.94583344,"(40.818723993, -73.94583344)"
709164602,3/26/2016,1:10:00,3/26/2017,1:31:00,3/26/2017,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,996322,238267,40.82066349,-73.95638541,"(40.820663494, -73.956385411)"
129170152,3/28/2016,9:00:00,4/18/2016,15:00:00,1/9/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,PUBLIC BUILDING,,,983903,200257,40.71634415,-74.00125319,"(40.716344152, -74.001253193)"
863585625,3/30/2016,12:00:00,4/27/2017,12:00:00,5/3/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,993246,227217,40.79033795,-73.96751378,"(40.790337952, -73.967513779)"
625434533,3/30/2016,12:04:00,3/30/2016,19:22:00,4/19/2017,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,STREET,,,987902,203591,40.72549443,-73.98682564,"(40.725494433, -73.986825644)"
374943359,4/1/2016,9:00:00,9/23/2017,12:50:00,9/23/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,995348,216308,40.76039322,-73.95994075,"(40.76039322, -73.959940745)"
633526497,4/1/2016,21:00:00,4/1/2016,21:10:00,8/30/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,RESIDENCE - APT. HOUSE,,,991040,225092,40.78450737,-73.97548256,"(40.784507365, -73.975482557)"
573340842,4/1/2016,13:00:00,8/1/2017,0:00:00,8/30/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999666,239429,40.82384765,-73.9443009,"(40.823847653, -73.944300899)"
111748684,4/1/2016,12:00:00,,,7/21/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,982018,202668,40.72296149,-74.00805382,"(40.722961493, -74.008053824)"
907637817,4/1/2016,18:00:00,5/29/2017,12:00:00,6/3/2017,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,990206,205687,40.73124619,-73.97851134,"(40.731246192, -73.978511343)"
348646697,4/1/2016,17:17:00,5/8/2017,12:00:00,5/24/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,25,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000980,231749,40.80276581,-73.93957234,"(40.802765805, -73.939572343)"
657453691,4/1/2016,0:00:00,2/28/2017,0:00:00,3/3/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,DOCTOR/DENTIST OFFICE,,,989672,210856,40.74543416,-73.98043393,"(40.745434161, -73.980433927)"
678278686,4/1/2016,12:00:00,12/1/2016,12:00:00,3/1/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,989347,221423,40.77443807,-73.98159881,"(40.774438067, -73.981598813)"
825256711,4/1/2016,12:00:00,2/3/2017,18:00:00,2/4/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000767,238054,40.82007168,-73.94032619,"(40.820071677, -73.94032619)"
302073897,4/1/2016,10:40:00,4/1/2016,10:50:00,2/1/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,1,FRONT OF,OTHER,,,981567,203397,40.7249623,-74.00968118,"(40.724962296, -74.009681184)"
686035037,4/4/2016,12:00:00,8/26/2017,21:00:00,9/11/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,982335,197389,40.70847197,-74.00690868,"(40.708471973, -74.006908681)"
617914945,4/4/2016,11:00:00,,,5/16/2017,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,HOTEL/MOTEL,,,987897,211692,40.74772968,-73.98683929,"(40.747729682, -73.986839293)"
616645680,4/5/2016,0:20:00,1/5/2017,23:00:00,8/4/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DRY CLEANER/LAUNDRY,,,988885,223197,40.77930748,-73.98326563,"(40.779307484, -73.983265634)"
